total,available,percent,used,free,active,inactive,buffers,cached,shared,slab,dataset,buffer_error,total_dataset
7206719488,3471462400,51.8,3470131200,2186264576,1243742208,3457110016,356429824,1193893888,73728,155119616,63000,False,100000
7206719488,3473043456,51.8,3468550144,2187845632,1243742208,3455672320,356429824,1193893888,73728,155119616,64000,False,100000
7206719488,3470979072,51.8,3470614528,2185781248,1243742208,3457921024,356429824,1193893888,73728,155119616,65000,False,100000
7206719488,3460268032,52.0,3481325568,2175070208,1243742208,3469320192,356429824,1193893888,73728,155119616,66000,False,100000
7206719488,3460300800,52.0,3481292800,2175102976,1243742208,3469152256,356429824,1193893888,73728,155119616,67000,False,100000
7206719488,3458437120,52.0,3483156480,2173239296,1243742208,3471486976,356429824,1193893888,73728,155119616,68000,False,100000
7206719488,3447726080,52.2,3493867520,2162528256,1243742208,3482681344,356429824,1193893888,73728,155119616,69000,False,100000
7206719488,3445661696,52.2,3495931904,2160463872,1243742208,3484930048,356429824,1193893888,73728,155119616,70000,False,100000
7206719488,3407720448,52.7,3533873152,2122522624,1243742208,3521118208,356429824,1193893888,73728,155119616,71000,False,100000
7206719488,3399364608,52.8,3542228992,2114166784,1243742208,3529551872,356429824,1193893888,73728,155119616,72000,False,100000
7206719488,3393073152,52.9,3548520448,2107875328,1243742208,3535671296,356429824,1193893888,73728,155119616,73000,False,100000
7206719488,3381809152,53.1,3560005632,2096390144,1243742208,3548246016,356429824,1193893888,73728,155119616,74000,False,100000
7206719488,3375550464,53.2,3566264320,2090131456,1243742208,3554594816,356429824,1193893888,73728,155119616,75000,False,100000
7206719488,3375583232,53.2,3566231552,2090164224,1243742208,3553697792,356429824,1193893888,73728,155119616,76000,False,100000
7206719488,3397832704,52.9,3543982080,2112413696,1243742208,3531157504,356429824,1193893888,73728,155119616,77000,False,100000
7206719488,3387379712,53.0,3554435072,2101960704,1243742208,3542016000,356429824,1193893888,73728,155119616,78000,False,100000
7206719488,3379056640,53.1,3562790912,2093604864,1243742208,3550339072,356429824,1193893888,73728,155119616,79000,False,100000
7206719488,3398131712,52.8,3543715840,2112679936,1243742208,3530133504,356429824,1193893888,73728,155119616,80000,False,100000
7206719488,3396124672,52.9,3545722880,2110672896,1243742208,3532369920,356429824,1193893888,73728,155119616,81000,False,100000
7206719488,3378089984,53.1,3563757568,2092638208,1243742208,3551195136,356429824,1193893888,73728,155119616,82000,False,100000
7206719488,3376025600,53.2,3565821952,2090573824,1243742208,3553193984,356429824,1193893888,73728,155119616,83000,False,100000
7206719488,3324002304,53.9,3617943552,2038452224,1243742208,3602399232,356438016,1193885696,73728,155119616,84000,False,100000
7206719488,3317968896,54.0,3623976960,2032418816,1243742208,3609341952,356438016,1193885696,73728,155119616,85000,False,100000
7206719488,3309613056,54.1,3632332800,2024062976,1243742208,3617767424,356438016,1193885696,73728,155119616,86000,False,100000
7206719488,3303354368,54.2,3638591488,2017804288,1243742208,3623882752,356438016,1193885696,73728,155119616,87000,False,100000
7206719488,3266969600,54.7,3674976256,1981419520,1243742208,3659362304,356438016,1193885696,73728,155119616,88000,False,100000
7206719488,3281428480,54.5,3660640256,1995755520,1243742208,3646947328,356438016,1193885696,73728,155119616,89000,False,100000
7206719488,3279364096,54.5,3662704640,1993691136,1243742208,3648946176,356438016,1193885696,73728,155119616,90000,False,100000
7206719488,3279396864,54.5,3662671872,1993723904,1243742208,3648843776,356438016,1193885696,73728,155119616,91000,False,100000
7206719488,3282526208,54.5,3659698176,1996697600,1243742208,3645321216,356438016,1193885696,73728,155119616,92000,False,100000
7206719488,3280461824,54.5,3661762560,1994633216,1243742208,3647569920,356438016,1193885696,73728,155119616,93000,False,100000
7206719488,3268075520,54.7,3674144768,1982242816,1243742208,3661221888,356438016,1193893888,73728,155119616,94000,False,100000
7206719488,3262332928,54.7,3679887360,1976500224,1243742208,3667587072,356438016,1193893888,73728,155119616,95000,False,100000
7206719488,3264512000,54.7,3677757440,1978630144,1243742208,3665530880,356438016,1193893888,73728,155119616,96000,False,100000
7206719488,3262189568,54.7,3680079872,1976307712,1243742208,3667529728,356438016,1193893888,73728,155119616,97000,False,100000
7206719488,3223441408,55.3,3716730880,1939656704,1243742208,3704397824,356438016,1193893888,73728,155119616,98000,False,100000
7206719488,3238154240,55.1,3704115200,1952272384,1243742208,3691884544,356438016,1193893888,73728,155119616,99000,False,100000
7206719488,3236089856,55.1,3706179584,1950208000,1243742208,3694133248,356438016,1193893888,73728,155119616,99999,False,100000
7206719488,3214696448,55.4,3728707584,1927548928,1243979776,3708411904,356552704,1193910272,73728,155127808,0,False,503911
7206719488,3212963840,55.4,3730432000,1925816320,1243975680,3712311296,356552704,1193918464,73728,155131904,1000,False,503911
7206719488,3208544256,55.5,3734851584,1921396736,1243975680,3719303168,356552704,1193918464,73728,155131904,2000,False,503911
