total,available,percent,used,free,active,inactive,buffers,cached,shared,slab,dataset,buffer_error,total_dataset
7206719488,1045860352,85.5,5903134720,156037120,1661329408,5107802112,8990720,1138556928,45056,135127040,312000,False,2015644
7206719488,1045893120,85.5,5903175680,153972736,1661329408,5110046720,9007104,1140563968,45056,135127040,313000,False,2015644
7206719488,1045860352,85.5,5903200256,151650304,1661435904,5112426496,9007104,1142861824,45056,135127040,314000,False,2015644
7206719488,1045057536,85.5,5903974400,148553728,1661878272,5113970688,9007104,1145184256,45056,135127040,315000,False,2015644
7206719488,1044512768,85.5,5904011264,145428480,1661902848,5116157952,9023488,1148256256,45056,135929856,316000,False,2015644
7206719488,1044619264,85.5,5903917056,143605760,1661915136,5118111744,9023488,1150173184,45056,135946240,317000,False,2015644
7206719488,1044881408,85.5,5903646720,141524992,1661923328,5120454656,9039872,1152507904,45056,135962624,318000,False,2015644
7206719488,1042341888,85.5,5906395136,136622080,1662939136,5124374528,9039872,1154662400,45056,135962624,319000,False,2015644
7206719488,1042358272,85.5,5906137088,134541312,1662988288,5126643712,9056256,1156984832,45056,135979008,320000,False,2015644
7206719488,1042472960,85.5,5906112512,132218880,1663086592,5129125888,9056256,1159331840,45056,135979008,321000,False,2015644
7206719488,1041494016,85.5,5906571264,128573440,1663152128,5131309056,9072640,1162502144,45056,137043968,322000,False,2015644
7206719488,1041805312,85.5,5906280448,126492672,1663164416,5133709312,9076736,1164869632,45056,137060352,323000,False,2015644
7206719488,1041825792,85.5,5906280448,124428288,1663172608,5135826944,9076736,1166934016,45056,137060352,324000,False,2015644
7206719488,1041338368,85.6,5906571264,122105856,1663172608,5137690624,9093120,1168949248,45056,137060352,325000,False,2015644
7206719488,1048436736,85.5,5899505664,127201280,1663188992,5139701760,9093120,1170919424,45056,137076736,326000,False,2015644
7206719488,1048907776,85.4,5898956800,125636608,1662763008,5142188032,9109504,1173016576,45056,137093120,327000,False,2015644
7206719488,1049464832,85.4,5898485760,123674624,1662947328,5144809472,9109504,1175449600,45056,137109504,328000,False,2015644
7206719488,1047633920,85.5,5900288000,119803904,1662963712,5146873856,9125888,1177501696,45056,137109504,329000,False,2015644
7206719488,1047728128,85.5,5900128256,117997568,1662971904,5148807168,9125888,1179467776,45056,137109504,330000,False,2015644
7206719488,1049755648,85.4,5899276288,125911040,1662992384,5143871488,9142272,1172389888,45056,135225344,331000,False,2015644
7206719488,1049952256,85.4,5898952704,124104704,1663000576,5145931776,9142272,1174519808,45056,135225344,332000,False,2015644
7206719488,1049538560,85.4,5899390976,121643008,1663000576,5147934720,9158656,1176526848,45056,135225344,333000,False,2015644
7206719488,1048952832,85.4,5900005376,118804480,1663000576,5150199808,9175040,1178734592,45056,135225344,334000,False,2015644
