total,available,percent,used,free,active,inactive,buffers,cached,shared,slab,dataset,buffer_error,total_dataset
7206719488,1005445120,86.0,5931773952,120922112,2542862336,4190568448,4591616,1149431808,45056,161656832,617000,False,2015644
7206719488,1005096960,86.1,5932044288,117682176,2542862336,4193460224,4591616,1152401408,45056,161656832,618000,False,2015644
7206719488,1013170176,85.9,5924044800,136310784,2535886848,4181028864,4591616,1141772288,45056,161710080,619000,False,2015644
7206719488,1014018048,85.9,5923168256,134201344,2535886848,4183977984,4591616,1144758272,45056,161726464,620000,False,2015644
7206719488,1013755904,85.9,5923471360,130994176,2535886848,4186931200,4591616,1147662336,45056,161742848,621000,False,2015644
7206719488,1014685696,85.9,5922402304,128847872,2535895040,4189999104,4591616,1150877696,45056,161759232,622000,False,2015644
7206719488,1014824960,85.9,5922344960,125915136,2535895040,4193071104,4591616,1153867776,45056,161759232,623000,False,2015644
7206719488,1014460416,85.9,5922648064,122691584,2535895040,4195897344,4591616,1156788224,45056,161820672,624000,False,2015644
7206719488,1014751232,85.9,5922373632,119689216,2535895040,4199190528,4591616,1160065024,45056,161906688,625000,False,2015644
7206719488,1014579200,85.9,5922537472,116559872,2535899136,4202119168,4591616,1163030528,45056,161980416,626000,False,2015644
7206719488,1013497856,85.9,5923725312,133029888,2535923712,4184576000,4608000,1145356288,45056,162000896,627000,False,2015644
7206719488,1013731328,85.9,5923094528,130269184,2535944192,4187561984,4608000,1148747776,45056,162000896,628000,False,2015644
7206719488,1014185984,85.9,5922877440,127217664,2536144896,4190908416,4665344,1151959040,45056,162017280,629000,False,2015644
7206719488,1013436416,85.9,5923680256,123682816,2536292352,4194222080,4665344,1154691072,45056,162033664,630000,False,2015644
7206719488,1014202368,85.9,5922799616,120991744,2536370176,4197711872,4665344,1158262784,45056,162050048,631000,False,2015644
7206719488,1013698560,85.9,5923315712,117604352,2536370176,4200599552,4665344,1161134080,45056,162050048,632000,False,2015644
7206719488,1019981824,85.8,5917450240,127029248,2523078656,4203442176,4665344,1157574656,45056,161943552,633000,False,2015644
7206719488,1020751872,85.8,5916311552,125046784,2522750976,4206411776,4665344,1160695808,45056,162058240,634000,False,2015644
7206719488,1021046784,85.8,5915942912,122322944,2522750976,4209422336,4665344,1163788288,45056,162074624,635000,False,2015644
7206719488,1020874752,85.8,5916123136,119099392,2522750976,4212436992,4665344,1166831616,45056,162148352,636000,False,2015644
7206719488,1020882944,85.8,5916016640,116256768,2522750976,4215259136,4665344,1169780736,45056,162226176,637000,False,2015644
7206719488,1018896384,85.9,5918011392,132128768,2522808320,4197367808,4665344,1151913984,45056,162222080,638000,False,2015644
7206719488,1019609088,85.9,5917351936,129888256,2522808320,4200333312,4665344,1154813952,45056,162238464,639000,False,2015644
7206719488,1019539456,85.9,5917143040,127111168,2522808320,4203040768,4665344,1157799936,45056,162238464,640000,False,2015644
7206719488,1020203008,85.8,5916737536,124272640,2522808320,4206567424,4665344,1161043968,45056,162238464,641000,False,2015644
7206719488,1020764160,85.8,5916143616,121823232,2522808320,4209577984,4665344,1164087296,45056,162238464,642000,False,2015644
7206719488,1020997632,85.8,5915860992,119111680,2522808320,4212527104,4665344,1167081472,45056,162238464,643000,False,2015644
7206719488,1024540672,85.8,5912416256,119500800,2522808320,4210556928,4665344,1170137088,45056,162254848,644000,False,2015644
7206719488,1024249856,85.8,5912608768,116207616,2522808320,4213506048,4665344,1173237760,45056,162365440,645000,False,2015644
7206719488,1022144512,85.8,5914726400,131993600,2522808320,4195610624,4640768,1155358720,45056,162394112,646000,False,2015644
7206719488,1023537152,85.8,5913300992,130129920,2522808320,4198866944,4640768,1158647808,45056,162394112,647000,False,2015644
7206719488,1024004096,85.8,5912875008,127549440,2522812416,4201926656,4640768,1161654272,45056,162394112,648000,False,2015644
7206719488,1024540672,85.8,5912256512,125128704,2522820608,4204867584,4648960,1164685312,45056,162578432,649000,False,2015644
7206719488,1025458176,85.8,5911322624,122937344,2522820608,4207955968,4648960,1167810560,45056,162488320,650000,False,2015644
7206719488,1025302528,85.8,5911490560,119791616,2522820608,4210909184,4648960,1170788352,45056,162574336,651000,False,2015644
7206719488,1025179648,85.8,5911465984,116805632,2522828800,4213743616,4648960,1173798912,45056,162656256,652000,False,2015644
7206719488,1040384000,85.6,5896364032,143716352,2514223104,4193697792,4648960,1161990144,45056,162557952,653000,False,2015644
7206719488,1040240640,85.6,5896495104,140984320,2514223104,4196270080,4669440,1164570624,45056,162590720,654000,False,2015644
7206719488,1039753216,85.6,5897191424,137289728,2514223104,4199473152,4669440,1167568896,45056,162603008,655000,False,2015644
7206719488,1040216064,85.6,5896458240,134582272,2514223104,4202610688,4669440,1171009536,45056,162660352,656000,False,2015644
7206719488,1038827520,85.6,5897846784,130453504,2514223104,4205326336,4669440,1173749760,45056,162705408,657000,False,2015644
7206719488,1040072704,85.6,5896609792,127901696,2514247680,4209025024,4673536,1177534464,45056,162832384,658000,False,2015644
7206719488,1039888384,85.6,5896773632,124674048,2514247680,4212035584,4673536,1180598272,45056,162910208,659000,False,2015644
